HPC_index,name,metal_smiles,organ_smiles,topo,LCD,PLD,VF,GSA,VSA,C2H4_100,C2H6_100
1940,hMOF-22322,[Zn][Zn],"['O=C([O-])C(=O)[O-]', 'O=C([O-])c1[c]cc(-c2ccc(C(=O)[O-])c(O)c2O)c[c]1']",pcu,9.53563,8.10283,0.612281,1713.292638,1543.994453,52.69985504,4.772455785
1941,hMOF-22329,[Zn][Zn],"['O=C([O-])c1ccc(-c2c(F)cc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2F)c(F)c1', 'O=C([O-])C(=O)[O-]']",pcu,12.40856,11.75963,0.656978,2143.090795,1579.307929,23.85302779,1.455225806
1942,hMOF-22330,[Zn][Zn],"['O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1F', 'O=C([O-])C(=O)[O-]']",pcu,13.33497,12.87058,0.68086,1991.129111,1520.049933,25.08901865,1.562893692
1943,hMOF-22331,[Zn][Zn],"['O=C([O-])C(=O)[O-]', 'O=C([O-])c1ccc(-c2c(F)cc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2F)cc1F']",pcu,13.24952,12.84972,0.694689,2135.526957,1545.458564,28.27333142,1.826615802
1944,hMOF-22345,[Zn][Zn],"['O=C([O-])c1ccc(-c2cc(O)c(-c3c[c]c(C(=O)[O-])c(O)c3O)c(O)c2O)c(O)c1', 'O=C([O-])C(=O)[O-]']",pcu,12.42591,11.9289,0.634411,2166.720075,1555.445614,28.28016386,1.909184832
1945,hMOF-22364,[Zn][Zn],"['CCCC1Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21', 'O=C([O-])C(=O)[O-]']",sql,3.69086,1.88927,0.0906167,0.024478,0.039443,0.010678522,0
1946,hMOF-22377,[Zn][Zn],"['[N]=C1[N][C]C2(C#N)c3c(C(=O)[O-])ccc(C(=O)[O-])c3C2(C#N)[C][N][N][C]c2nc3c(nc2C#N)CC13', 'O=C([O-])C(=O)[O-]']",sql,4.16786,2.20399,0.191775,78.538496,136.188689,27.71540186,1.827062495
1947,hMOF-22598,[Zn][Zn],"['CCOc1cc(C#Cc2c(OCC)cnc(OCC)c2OCC)ccn1', 'O=C([O-])C(=O)[O-]']",pcu,10.36628,9.15997,0.504017,1524.674164,1300.701699,22.97575705,1.418471982
1948,hMOF-22601,[Zn][Zn],"['O=C([O-])C(=O)[O-]', 'O=C([O-])c1ccc(N=Nc2c(F)cc(C(=O)[O-])c(F)c2F)cc1F']",pcu,11.10244,10.47529,0.647268,1948.917127,1549.598465,22.15450285,1.121642692
1949,hMOF-22602,[Zn][Zn],"['O=C([O-])c1cc(F)c(N=Nc2ccc(C(=O)[O-])c(F)c2F)cc1F', 'O=C([O-])C(=O)[O-]']",pcu,11.38936,10.79922,0.657189,2035.621503,1548.64042,21.3060636,1.068325666
1950,hMOF-22609,[Zn][Zn],"['O=C([O-])c1ccc(N=Nc2ccc(C(=O)[O-])cc2Cl)c(Cl)c1', 'O=C([O-])C(=O)[O-]']",pcu,11.5068,10.67704,0.684968,2213.63362,1563.563444,27.48527466,1.512165171
1951,hMOF-22614,[Zn][Zn],"['O=C([O-])c1[c]c(Br)c(N=Nc2[c]cc(C(=O)[O-])cc2)cc1', 'O=C([O-])C(=O)[O-]']",pcu,10.53079,9.91632,0.671908,1525.236543,1551.235395,29.06031227,2.123123036
1952,hMOF-22615,[Zn][Zn],"['O=C([O-])c1[c][c]c(N=Nc2[c]c(Br)c(C(=O)[O-])cc2)cc1', 'O=C([O-])C(=O)[O-]']",pcu,11.50674,10.5188,0.659032,1186.052774,1474.168636,28.18458839,2.225717547
1953,hMOF-22625,[Zn][Zn],"['Nc1c(N=Nc2ccc(C(=O)[O-])cc2)ccc(C(=O)[O-])c1N', 'O=C([O-])C(=O)[O-]']",pcu,10.71642,10.11848,0.602098,2050.646249,1519.320492,22.19287124,1.057744263
1954,hMOF-22632,[Zn][Zn],"['O=C([O-])c1c[c]c(N=Nc2cc(O)c(C(=O)[O-])cc2O)[c]c1O', 'O=C([O-])C(=O)[O-]']",pcu,11.42487,10.16733,0.618302,1908.653906,1514.087361,24.71215726,1.373398521
1955,hMOF-22641,[Zn][Zn],"['CCOc1cc(N=Nc2c(OCC)cnc(OCC)c2OCC)ccn1', 'CCOc1cc(C(=O)[O-])ccc1N=Nc1c(OCC)cc(C(=O)[O-])c(OCC)c1OCC']",pcu,11.99741,9.81103,0.712525,3969.990147,1967.285918,35.80382154,2.213834308
1956,hMOF-2264,[Zn][O]([Zn])([Zn])[Zn],"['CCOc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'CCOc1cc(C(=O)[O-])c(OCC)cc1C#Cc1ccc(C(=O)[O-])c(OCC)c1']",pcu,10.13111,7.60131,0.72944,3949.993056,2218.051822,22.11593822,0.845513422
1957,hMOF-22726,[Zn][Zn],"['O=C([O-])C(=O)[O-]', 'CCCN=C(C=N)CCC']",pcu,3.92139,2.8761,0.243274,2.662517,3.850098,5.671220731,0.008805746
1958,hMOF-22736,[Zn][Zn],['N#CN=C(C#N)C(=N)C#N'],sql,6.97079,5.23263,0.610431,1918.857707,1895.56973,67.84746199,7.858895646
1959,hMOF-22769,[Zn][Zn],"['CCCC(=CC(=O)[O-])C(=CC(=O)[O-])CCC', 'CCCN=C(C=N)CCC']",sql,4.65267,3.35171,0.221572,123.979332,175.321988,26.7681341,1.517363483
1960,hMOF-22795,[Zn][Zn],"['O=C([O-])c1cc(F)c2cc(C(=O)[O-])ccc2c1', 'O=C([O-])c1cc(F)c(C(=O)[O-])c(F)c1']",pcu,8.40236,7.28079,0.643977,2088.679227,1790.566201,49.09818648,4.099078754
1961,hMOF-22813,[Zn][Zn],"['O=C([O-])c1cc2c(Br)cc(C(=O)[O-])c(Br)c2cc1Br', 'O=C([O-])c1ccc(C(=O)[O-])c(Br)c1']",pcu,7.346,6.16602,0.606477,1157.503882,1648.495165,45.45913898,5.132238861
1962,hMOF-22815,[Zn][Zn],"['O=C([O-])c1[c]cc2cc(C(=O)[O-])cc(Br)c2[c]1', 'O=C([O-])c1[c]cc(C(=O)[O-])c[c]1']",pcu,7.27657,6.21042,0.677394,1213.823001,1848.188204,58.985107,7.571823948
1963,hMOF-22817,[Zn][Zn],"['O=C([O-])c1[c]c(Br)c(C(=O)[O-])cc1', 'O=C([O-])c1cc(Br)c2c(Br)c(C(=O)[O-])c(Br)c(Br)c2c1']",pcu,7.1975,6.27119,0.68151,1307.879456,1862.657272,59.9482284,7.451924427
1964,hMOF-22819,[Zn][Zn],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'O=C([O-])c1[c]c(Br)c2c(Br)c(C(=O)[O-])ccc2c1']",pcu,8.51434,6.27119,0.665448,1535.109528,1884.052754,58.74156348,6.760671222
1965,hMOF-22821,[Zn][Zn],"['O=C([O-])c1[c][c]c(C(=O)[O-])cc1', 'O=C([O-])c1[c]c2cc(Br)c(C(=O)[O-])c(Br)c2cc1']",pcu,8.19712,6.33175,0.697018,1429.048752,1894.553888,65.5055898,7.906496639
1966,hMOF-22830,[Zn][Zn],['CCc1cc2cc(C(=O)[O-])c(CC)cc2cc1C(=O)[O-]'],pcu,7.7141,5.56853,0.618709,2083.197222,1808.944222,93.82258795,11.15790539
1967,hMOF-22834,[Zn][Zn],"['CCCc1cc(C(=O)[O-])c(CCC)cc1C(=O)[O-]', '[CH2]Cc1ncc(CCC)c2[c]nccc12']",pcu,5.48649,3.66985,0.469253,785.931449,862.813741,79.04831541,10.6065814
1968,hMOF-22835,[Zn][Zn],"['Nc1cc2cc(C(=O)[O-])cc(N)c2c(N)c1C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(N)cc1C(=O)[O-]']",pcu,7.56855,5.48185,0.596549,2035.148057,1801.093953,68.44270729,7.6262993
1969,hMOF-22838,[Zn][Zn],"['Nc1cc(C(=O)[O-])c(N)c(N)c1C(=O)[O-]', 'Nc1[c]c(C(=O)[O-])cc2ccc(C(=O)[O-])cc12']",pcu,8.18594,6.15093,0.629544,2107.729594,1825.843109,71.01990891,7.811489619
1970,hMOF-22840,[Zn][Zn],"['Nc1c(C(=O)[O-])cc2c[c]c(C(=O)[O-])c(N)c2c1N', 'Nc1[c]c(C(=O)[O-])cc(N)c1C(=O)[O-]']",pcu,7.63622,6.20823,0.619133,1986.50899,1832.477045,78.1830484,9.334254942
1971,hMOF-22841,[Zn][Zn],"['Nc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(N)c2ccc(C(=O)[O-])cc12']",pcu,7.78926,6.16593,0.621543,2244.092896,1903.875547,69.07258095,7.21018014
1972,hMOF-22842,[Zn][Zn],['O=C([O-])c1ccc(C(=O)[O-])c(-c2ccccc2)c1'],pcu,7.58801,6.30244,0.560871,1617.077898,1513.299933,64.2818086,6.80692664
1973,hMOF-22844,[Zn][Zn],"['O=C([O-])c1cc2ccc(C(=O)[O-])c(O)c2cc1O', 'O=C([O-])c1cc(O)c2cc(C(=O)[O-])c(O)cc2c1']",pcu,9.4052,5.34499,0.679228,3398.632894,2271.85152,31.68640862,1.69144657
1974,hMOF-22913,[Zn][Zn],"['Nc1cc2c(N)c(C(=O)[O-])ccc2cc1C(=O)[O-]', 'Nc1c(C(=O)[O-])cc2c(N)cc(C(=O)[O-])c(N)c2c1N']",pcu,10.34447,6.55195,0.696734,3427.441594,2141.681967,33.7153056,1.466593619
1975,hMOF-23011,[Zn][Zn],"['O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1', 'O=C([O-])c1ccc(C(=O)[O-])c2c1CC2']",pcu,8.72645,7.43759,0.680069,2884.983699,2016.224088,53.75063124,4.401099474
1976,hMOF-23033,[Zn][Zn],['CCCc1c(C(=O)[O-])c(CCC)c2ccc(C(=O)[O-])c(CCC)c2c1CCC'],pcu,4.79419,2.94929,0.228592,141.806088,195.357135,28.06936911,3.367284492
1977,hMOF-23075,[Zn][Zn],"['O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1', 'O=C([O-])C#CC(=O)[O-]']",pcu,7.26525,6.15873,0.670031,2154.417162,2140.800807,59.09127312,5.433085268
1978,hMOF-23086,[Zn][Zn],"['O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1', 'O=C([O-])C#CC(=O)[O-]']",pcu,8.94957,6.99002,0.680658,3025.887493,2142.970715,44.88373418,3.174026858
1979,hMOF-23091,[Zn][Zn],"['CCc1cc2cnc(CC)c(CC)c2cn1', 'O=C([O-])C#CC(=O)[O-]']",pcu,6.1387,3.80505,0.5545,1353.77042,1321.192856,85.03928776,9.167923805
1980,hMOF-23092,[Zn][Zn],"['CCc1cc2c(CC)ncc(CC)c2cn1', 'O=C([O-])C#CC(=O)[O-]']",pcu,5.15467,4.11868,0.552014,1355.738962,1323.110101,97.46957864,10.32278337
1981,hMOF-23192,[Zn][Zn],"['CCCc1cc(C#N)c(CCC)c(CCC)c1C#N', 'CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",pcu,10.51238,8.0663,0.723666,4109.804087,2129.382891,43.46920632,2.633929807
1982,hMOF-23230,[Zn][Zn],"['CCOc1cc(C#N)c(OCC)c(OCC)c1C#N', 'CCOc1cc2c(OCC)c(C(=O)[O-])c(OCC)c(OCC)c2cc1C(=O)[O-]']",pcu,8.16087,5.97232,0.577867,2569.379135,1859.74954,39.78353882,2.655889649
1983,hMOF-23231,[Zn][Zn],"['CCOc1cc(C#N)cc(OCC)c1C#N', 'CCOc1c(C#CC(=O)[O-])ccc(C#CC(=O)[O-])c1OCC']",pcu,10.37833,8.25879,0.755688,5051.579752,2418.880153,29.23003591,1.210988908
1984,hMOF-23281,[Zn][Zn],"['CCc1cc(C#Cc2c(CC)cnc(CC)c2CC)cc(CC)n1', 'CCc1c(C(=O)[O-])cc2c(CC)cc(C(=O)[O-])c(CC)c2c1CC']",pcu,13.27916,10.85107,0.747059,3737.311995,1879.231897,47.38177042,3.498413991
1985,hMOF-23317,[Zn][Zn],"['CCOc1cc(C(=O)[O-])c(OCC)c(OCC)c1C#Cc1ccc(C(=O)[O-])c(OCC)c1OCC', '[CH2]Oc1c(C(=O)[O-])ccc2cc(C(=O)[O-])c(OCC)cc12']",pcu,8.9338,7.63189,0.62011,2742.54172,1786.225256,35.02438125,2.282065321
1986,hMOF-23352,[Zn][Zn],"['O=C([O-])c1ccc(N=Nc2ccc(C(=O)[O-])cc2Br)c(Br)c1', 'O=C([O-])c1ccc2cc(C(=O)[O-])c(Br)c(Br)c2c1']",pcu,10.66944,8.35277,0.751266,2455.76696,2048.763103,25.76716586,1.615353936
1987,hMOF-23364,[Zn][Zn],['CCc1cc2cc(C(=O)[O-])[c]cc2cc1C(=O)[O-]'],pcu,9.53095,7.43154,0.709209,2982.168013,2029.111539,89.39684691,9.340320223
1988,hMOF-23410,[Zn][Zn],"['[CH2]Oc1cncc(OCC)c1N=NC1=C(OCC)[CH]N=C(OCC)[CH]1', 'CCOc1c(C(=O)[O-])ccc2cc(C(=O)[O-])ccc12']",pcu,8.6258,5.6849,0.582316,2520.702233,1881.426214,54.97201086,4.322878154
1989,hMOF-23414,[Zn][Zn],"['O=C([O-])[C]1C=C(F)C2=C(C(F)=C(F)[C](C(=O)[O-])C2(F)F)C1F', 'O=C([O-])c1cc(-c2c(F)[c]c(F)c(F)c2F)c(C(=O)[O-])c(F)c1-c1c[c]c(F)c(F)c1F']",pcu,6.74883,4.97148,0.506593,1348.178559,1549.7864,43.64910141,4.473374011
1990,hMOF-23415,[Zn][Zn],['Br[C]1N=CC(Br)(Br)C2=C1C(Br)C=N[C]2Br'],pcu,6.79244,5.85779,0.583695,810.202947,1510.81625,52.63765088,6.279766353
1991,hMOF-23416,[Zn][Zn],"['[CH2]Oc1c(C(=O)[O-])ccc2c(OC)c(C(=O)O)c(OC)c(OC)c12', '[CH2]Oc1cc2c(OC)c(O[CH2])c1OC13[CH]C([O])N=CC1(C=CN=C3)Oc1ccc(c(O)c1)-c1c(OC)c(C(=O)[O-])c-2c(OC)c1C(=O)[O-]']",sql,7.55893,5.26655,0.442572,942.494948,1143.046653,63.61146945,7.440129581
1992,hMOF-23419,[Zn][Zn],['O=C([O-])C=C(F)C(=O)[O-]'],pcu,4.87141,4.13814,0.540031,1401.774229,1605.646528,100.3430792,10.22733699
1993,hMOF-23429,[Zn][Zn],"['O=C([O-])C=C(Br)C(=O)[O-]', 'O=C([O-])C=CC(=O)[O-]']",pcu,4.73945,3.63145,0.501645,1033.490098,1584.962582,58.1351458,5.638361952
1994,hMOF-23430,[Zn][Zn],"['O=C([O-])c1cc2ccc(C(=O)[O-])c(Br)c2c(Br)c1Br', 'O=C([O-])c1cc(Br)c2c(Br)c(C(=O)[O-])cc(Br)c2c1']",pcu,9.51136,6.53529,0.689705,1923.355564,2032.684541,45.27526777,3.81191539
1995,hMOF-23431,[Zn][Zn],"['O=C([O-])C=C(Br)C(=O)[O-]', 'O=C([O-])C(Br)=C(Br)C(=O)[O-]']",pcu,4.1731,3.05331,0.422535,403.282552,774.208923,32.6659154,3.135572515
1996,hMOF-23456,[Zn][Zn],"['O=C([O-])C=C(O)C(=O)[O-]', 'O=C([O-])C=CC(=O)[O-]']",pcu,4.61587,4.05832,0.561547,1415.010557,1597.805042,114.407542,12.33809989
1997,hMOF-23516,[Zn][Zn],"['NC(C=CC(=O)[O-])=CC(=O)[O-]', 'NC(C=CC(=O)[O-])=C(N)C(=O)[O-]']",pcu,8.11131,5.79096,0.660796,2849.895061,2153.898031,55.16744041,5.236233915
1998,hMOF-2352,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C#Cc2ccc(C(=O)[O-])cc2-c2ccccc2)c(-c2ccccc2)c1', 'O=C([O-])c1cc(-c2ccccc2)c(-c2ccc(C(=O)[O-])c(-c3ccccc3)c2-c2ccccc2)cc1-c1ccccc1']",pcu,11.71497,8.63544,0.716021,4037.591151,2069.936708,33.42893357,2.237702974
1999,hMOF-23534,[Zn][Zn],"['CCON=C(OCC)C(=N)OCC', '[CH2]OC(=CC=CC(=O)[O-])C(=O)[O-]']",pcu,6.88808,4.20881,0.468842,1221.141835,1210.855439,47.26741136,4.503690057
2000,hMOF-23538,[Zn][Zn],"['CCCOC(=CC=CC(=O)[O-])C(=O)[O-]', 'CCCON=C(C=N)OCCC']",pcu,6.74671,4.96929,0.450891,1119.121046,1159.030239,64.96126591,7.80655001
2001,hMOF-2353,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(-c2ccc(C(=O)[O-])cc2-c2ccccc2)cc1', 'O=C([O-])c1ccc(C#Cc2ccc(C(=O)[O-])c(-c3ccccc3)c2-c2ccccc2)cc1-c1ccccc1']",pcu,14.95871,11.99849,0.78178,4602.068442,1801.324934,18.11376067,0.694676668
2002,hMOF-23579,[Zn][Zn],"['O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1', 'NC(=CC(=O)[O-])C(N)=C(N)C(=O)[O-]']",pcu,7.89781,5.77769,0.664257,2992.132954,2213.056329,61.54859027,5.774361557
2003,hMOF-23586,[Zn][Zn],"['N#Cc1cc(C(=O)[O-])cc2ccc(C(=O)[O-])cc12', 'N#CN=C(C#N)C(=N)C#N']",pcu,8.09587,6.46423,0.669421,2589.489627,1990.289925,57.55149084,4.991658803
2004,hMOF-23596,[Zn][Zn],"['O=C([O-])c1cc2ccc(C(=O)[O-])c(F)c2c(F)c1F', 'O=C([O-])c1cc(F)c2cc(C(=O)[O-])c(F)cc2c1']",pcu,9.46427,8.7972,0.717942,3065.574832,2090.230903,35.19441446,2.068833306
2005,hMOF-23611,[Zn][Zn],"['O=C([O-])c1[c]cc2c(Br)c(C(=O)[O-])ccc2c1Br', 'O=C([O-])c1[c]cc2cc(C(=O)[O-])ccc2c1']",pcu,10.00231,6.1612,0.745758,1804.102793,2036.149399,62.72682934,6.158008424
2006,hMOF-23613,[Zn][Zn],"['O=C([O-])c1ccc2c(Br)c(C(=O)[O-])cc(Br)c2c1', 'O=C([O-])c1[c]cc2cc(C(=O)[O-])ccc2c1']",pcu,9.55495,6.31708,0.728922,2016.725889,2004.134132,49.51691701,4.163914352
2007,hMOF-23614,[Zn][Zn],"['O=C([O-])c1ccc2c(Br)c(C(=O)[O-])c[c]c2c1', 'O=C([O-])c1[c]cc2cc(C(=O)[O-])ccc2c1']",pcu,3.12984,2.6057,0.274475,0,0,0.00080324,0
2008,hMOF-23626,[Zn][Zn],['[CH2]Cc1c(C(=O)[O-])c(CCC)c(CCC)c2cc(C(=O)[O-])ccc12'],pcu,9.00621,5.88847,0.672317,2058.53251,1731.065736,132.1398348,16.46725347
2009,hMOF-23629,[Zn][Zn],['CCCc1c(C(=O)[O-])cc2ccc(C(=O)[O-])c(CCC)c2c1CCC'],pcu,8.23081,5.51421,0.620858,1636.818582,1553.046367,122.1173572,15.98939138
2010,hMOF-23630,[Zn][Zn],"['Nc1cc2c(N)c(C(=O)[O-])ccc2c(N)c1C(=O)[O-]', 'Nc1c(C(=O)[O-])c(N)c2c(N)cc(C(=O)[O-])cc2c1N']",pcu,9.6658,7.94003,0.670571,2455.590757,1820.669226,65.43163352,5.635581396
2011,hMOF-23636,[Zn][Zn],"['O=C([O-])c1[c]c(O)c2cc(C(=O)[O-])cc(O)c2c1', 'O=C([O-])c1[c]cc2c(O)c(C(=O)[O-])cc(O)c2c1O']",pcu,10.18445,6.53929,0.690571,2740.672403,1989.480967,49.58885159,3.628970182
2012,hMOF-23649,[Zn][Zn],"['O=C([O-])c1[c]cc2c(F)c(C(=O)[O-])c(F)cc2c1F', 'O=C([O-])c1cc(F)c2[c]c(C(=O)[O-])c(F)cc2c1']",pcu,10.15354,7.43743,0.728678,2783.135569,2037.284223,41.17657469,2.791674953
2013,hMOF-23671,[Zn][Zn],"['O=C([O-])c1cc(Br)c2c(Br)c(C(=O)[O-])ccc2c1Br', 'O=C([O-])c1[c]c(Br)c2cc(C(=O)[O-])ccc2c1']",pcu,9.0937,6.1446,0.729862,1760.84949,1987.332786,57.05774708,5.575229371
2014,hMOF-23673,[Zn][Zn],"['O=C([O-])c1[c]c(Br)c2cc(C(=O)[O-])cc(Br)c2c1', 'O=C([O-])c1[c]c2c(Br)c(Br)c(C(=O)[O-])c(Br)c2c(Br)c1']",pcu,8.51559,7.43761,0.747247,1509.145672,1918.516171,73.02608044,8.004313783
2015,hMOF-23683,[Zn][Zn],['CCc1cc2c(CC)c(C(=O)[O-])cc(CC)c2cc1C(=O)[O-]'],pcu,8.56439,5.71371,0.633433,2146.528146,1727.861281,104.103657,11.56526602
2016,hMOF-23685,[Zn][Zn],['CCc1cc2cc(C(=O)[O-])cc(CC)c2cc1C(=O)[O-]'],pcu,9.14438,6.74048,0.656613,2517.348446,1845.277707,87.12903304,8.779525072
2017,hMOF-23692,[Zn][Zn],"['Nc1c(C(=O)[O-])[c]cc2c(N)c(C(=O)[O-])ccc12', 'Nc1c(C(=O)[O-])cc2ccc(C(=O)[O-])c(N)c2c1N']",pcu,10.49504,6.45686,0.714368,2874.662024,2025.655471,62.98255935,5.190406582
2018,hMOF-23697,[Zn][Zn],"['Nc1c(C(=O)[O-])c(N)c2ccc(C(=O)[O-])cc2c1N', 'Nc1cc2cc(C(=O)[O-])[c]cc2c(N)c1C(=O)[O-]']",pcu,10.35135,5.79075,0.700296,2895.135601,2040.082354,54.8104443,4.159008679
2019,hMOF-23708,[Zn][Zn],['COc1cc(C(=O)[O-])c([O])c2c(OC)c([O])c(C(=O)[O-])c(OC)c12'],pcu,8.51627,5.52819,0.636425,2208.139145,1867.633337,83.63786153,8.679066849
2020,hMOF-23715,[Zn][Zn],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'O=C([O-])c1ccc(C(=O)[O-])c2ccccc12']",pcu,8.33045,5.76584,0.634767,2063.931401,1836.628718,73.76306377,8.599114491
2021,hMOF-23716,[Zn][Zn],"['O=C([O-])c1ccc(C(=O)[O-])c2c(F)cc(F)cc12', 'O=C([O-])c1cc(F)c(C(=O)[O-])c(F)c1']",pcu,7.38949,5.66464,0.632646,1761.272897,1806.582106,71.51359768,8.895562256
2022,hMOF-23717,[Zn][Zn],"['O=C([O-])c1ccc(C(=O)[O-])c2c(F)c(F)c(F)cc12', 'O=C([O-])c1ccc(C(=O)[O-])c(F)c1']",pcu,7.29563,5.66454,0.541837,1486.621479,1524.881835,49.27591438,5.672746805
2023,hMOF-23718,[Zn][Zn],"['O=C([O-])c1[c]cc(C(=O)[O-])c2cc(F)c(F)cc12', 'O=C([O-])c1[c]c(F)c(C(=O)[O-])cc1']",pcu,7.67917,5.30457,0.624625,1596.588981,1767.805565,72.90502798,9.149448639
2024,hMOF-23719,[Zn][Zn],"['O=C([O-])c1cc(F)c(C(=O)[O-])c2c(F)cccc12', 'O=C([O-])c1ccc(C(=O)[O-])c(F)c1']",pcu,7.65748,5.30502,0.618581,1691.170294,1780.627285,72.01450438,8.925654343
2025,hMOF-23720,[Zn][Zn],"['O=C([O-])c1ccc(C(=O)[O-])c(F)c1', 'O=C(OF)c1cc(F)c(C(=O)OF)c2[c]cc[c]c12']",pcu,7.30643,6.58815,0.617346,1561.725623,1644.331288,63.4066729,7.04902288
2026,hMOF-23726,[Zn][Zn],"['O=C([O-])c1cc(Br)c(C(=O)[O-])c(Br)c1', 'O=C([O-])c1cc(Br)c(C(=O)[O-])c(Br)c1Br']",pcu,6.35965,5.0188,0.539794,811.583454,1434.50654,39.82859755,5.328352808
2027,hMOF-23728,[Zn][Zn],"['O=C([O-])c1[c][c]c(C(=O)[O-])cc1', 'O=C([O-])c1c(Br)[c]c(C(=O)[O-])c2c(Br)c(Br)[c][c]c12']",pcu,6.5923,5.76584,0.741261,1026.345761,1769.387836,61.81635491,9.040381045
2028,hMOF-23731,[Zn][Zn],"['O=C([O-])c1cc(Br)c(C(=O)[O-])cc1Br', 'O=C([O-])c1[c]cc(C(=O)[O-])c(Br)c1']",pcu,6.74207,5.34107,0.639754,1286.605302,1814.194716,58.44638656,7.60645653
2029,hMOF-23736,[Zn][Zn],['CCc1c(CC)c(C(=O)[O-])c2ccccc2c1C(=O)[O-]'],pcu,6.66396,4.60468,0.495297,1094.147786,1205.449901,75.02416208,9.581172504
2030,hMOF-23738,[Zn][Zn],['CCCc1cc(C(=O)[O-])cc(CCC)c1C(=O)[O-]'],pcu,4.29025,3.61356,0.218112,29.623602,39.539955,30.9673382,1.972712358
2031,hMOF-23740,[Zn][Zn],"['CCCc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'CCCc1nc2ccccc2nc1CCC']",pcu,6.21697,4.15848,0.494983,889.112469,1017.219482,72.65207057,11.54195156
2032,hMOF-23741,[Zn][Zn],"['Nc1cc(C(=O)[O-])cc(N)c1C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(N)cc1C(=O)[O-]']",pcu,6.29622,4.8517,0.572111,1647.513346,1690.233349,79.11822603,10.68262684
2033,hMOF-23742,[Zn][Zn],"['Nc1cc(C(=O)[O-])c2c(N)cccc2c1C(=O)[O-]', 'Nc1c(C(=O)[O-])ccc(C(=O)[O-])c1N']",pcu,6.65638,5.25833,0.503749,1305.364065,1368.813654,58.42779135,7.582489852
2034,hMOF-23743,[Zn][Zn],"['Nc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'Nc1ccc2c(C(=O)[O-])c(N)cc(C(=O)[O-])c2c1']",pcu,7.05987,5.34141,0.615448,1814.249874,1779.010518,78.79624315,10.13822636
2035,hMOF-23748,[Zn][Zn],"['O=C([O-])c1[c]c(O)c(C(=O)[O-])cc1O', 'O=C([O-])c1[c]c(O)c(C(=O)[O-])c(O)c1']",pcu,6.51071,4.92018,0.556843,1603.146303,1697.780278,75.42091241,9.805148373
2036,hMOF-23752,[Zn][Zn],"['O=C([O-])c1ccc(C(=O)[O-])c2ccc[c]c12', 'O=C([O-])c1[c]cc(C(=O)[O-])c(O)c1O']",pcu,7.8603,5.30293,0.623962,1709.37694,1768.95518,81.23096859,10.49836926
2037,hMOF-23753,[Zn][Zn],"['N#C[C]1C(C#N)=NC(C#N)=C(C#N)N1[N][C]1OC(=O)c2ccc(C(=O)[O-])c3ccc(C#N)c1c23', 'N#Cc1cc(C(=O)[O-])c2ccccc2c1C(=O)[O-]']",pcu,6.10806,4.84454,0.522081,1133.763818,1394.406432,78.88741178,10.53184269
2038,hMOF-23761,[Zn][Zn],['CCCOc1c(C(=O)[O-])ccc(C(=O)[O-])c1[O]'],pcu,5.8396,3.44994,0.34936,327.442929,438.960558,36.85343387,5.182319779
2039,hMOF-23800,[Zn][Zn],"['Nc1cc(N)c2c(C(=O)[O-])c(N)c(N)c(C(=O)[O-])c2c1', 'Nc1cc(C(=O)[O-])ccc1-c1ccc(C(=O)[O-])cc1']",pcu,9.799,6.90356,0.681303,3329.345329,2174.167602,47.40991777,3.663235024
2040,hMOF-23805,[Zn][Zn],"['O=C([O-])c1c(O)cc(C(=O)[O-])c2c(O)cccc12', 'O=C([O-])c1ccc(-c2cc(O)c(C(=O)[O-])cc2O)cc1O']",pcu,10.51529,8.63856,0.746012,3034.694381,2001.786255,51.95151594,4.231291733
2041,hMOF-23806,[Zn][Zn],['N#Cc1cc(-c2ccc(C(=O)[O-])c(C#N)c2C#N)ccc1C(=O)[O-]'],pcu,9.34044,8.05904,0.67767,2535.73468,1825.845146,42.6774274,3.171440789
2042,hMOF-23816,[Zn][Zn],"['O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(F)c3)cc2F)cc1', 'O=C([O-])c1cc(F)c(C(=O)[O-])c2c(F)cc(F)cc12']",pcu,14.50458,13.15585,0.806436,4108.648443,1951.725482,34.54703368,2.233687543
